,color,id,male,species,name,breeds,mix,groups,FSS,Working Group,Terrier Group,Herding Group,Sporting Group,Hound Group,Non-Sporting Group,Toy Group,Bully Breed,Hound
15217,Red,A702182,0.0,Dog,Katy,['Carolina Dog'],False,[nan],0,0,0,0,0,0,0,0,0,0
15218,Black/Tan,A702188,1.0,Dog,Judge,['German Shepherd'],False,['Herding Group'],0,0,0,1,0,0,0,0,0,0
15219,Tricolor,A702186,0.0,Dog,Silky Coco,['Chihuahua Shorthair'],False,['Toy Group'],0,0,0,0,0,0,0,1,0,0
15220,Tan/White,A702187,1.0,Dog,Charlie,['Chihuahua Shorthair'],False,['Toy Group'],0,0,0,0,0,0,0,1,0,0
15221,Black/White,A702190,1.0,Dog,Napoleon,['Boxer'],False,['Working Group'],0,1,0,0,0,0,0,0,0,0
15222,Tricolor,A702191,1.0,Dog,Topper,['Chihuahua Shorthair'],False,['Toy Group'],0,0,0,0,0,0,0,1,0,0
15223,Brown Brindle/White,A702195,1.0,Dog,Jd,['Pit Bull'],False,['Bully Breed'],0,0,0,0,0,0,0,0,1,0
15224,Brown Brindle/White,A702198,0.0,Dog,None,['Boston Terrier'],False,['Non-Sporting Group'],0,0,0,0,1,0,1,0,0,0
15225,Sable/White,A702199,1.0,Dog,None,"['German Shepherd', 'Labrador Retriever']",True,"['Herding Group', 'Sporting Group']",0,0,0,1,1,0,0,0,0,0
15226,Black,A637271,0.0,Dog,Pebbles,['Labrador Retriever'],False,['Sporting Group'],0,0,0,0,1,0,0,0,0,0
15227,Black/Brown Brindle,A702217,0.0,Dog,None,"['German Shepherd', 'Catahoula']",True,"['FSS', 'Herding Group']",1,0,0,1,0,0,0,0,0,0
15228,Brown/White,A702218,1.0,Dog,Mcgruff,"['German Shepherd', 'Australian Shepherd']",True,['Herding Group'],0,0,0,1,0,0,0,0,0,0
15229,Tan/Gray,A702219,0.0,Dog,Daphnie,['Yorkshire Terrier'],False,['Toy Group'],0,0,0,0,0,0,0,1,0,0
15230,Black/White,A702220,1.0,Dog,None,['English Cocker Spaniel'],False,['Sporting Group'],0,0,0,0,1,0,0,0,0,0
15231,White,A702222,1.0,Dog,Sweetcheeks,['Pit Bull'],False,['Bully Breed'],0,0,0,0,0,0,0,0,1,0
15232,Brown Brindle,A702228,0.0,Dog,Lillie,"['German Shepherd', 'Greyhound']",True,"['Herding Group', 'Hound Group']",0,0,0,1,0,1,0,0,0,1
15233,Tan/White,A702229,0.0,Dog,None,"['Labrador Retriever', 'Boxer']",True,"['Sporting Group', 'Working Group']",0,1,0,0,1,0,0,0,0,0
15234,Black/White,A702232,1.0,Dog,None,"['Pit Bull', 'Boston Terrier']",True,"['Bully Breed', 'Non-Sporting Group']",0,0,0,0,1,0,1,0,1,0
15235,Brown/White,A702235,0.0,Dog,Marley,"['Cardigan Welsh Corgi', 'Beagle']",True,"['Hound Group', 'Terrier Group']",0,0,1,0,0,1,0,0,0,1
15236,Blue,A702239,0.0,Dog,Ivy,"['Blue Lacy', 'Australian Kelpie']",True,['Working Group'],0,1,0,0,0,0,0,0,0,0
15237,Black/Brown,A371344,1.0,Dog,Sailor,"['German Shepherd', 'Border Collie']",True,['Herding Group'],0,0,0,1,0,0,0,0,0,0
15238,White,A702243,0.0,Dog,None,['Chihuahua Shorthair'],False,['Toy Group'],0,0,0,0,0,0,0,1,0,0
15239,Black/White,A702246,0.0,Dog,None,['Miniature Poodle'],False,['Non-Sporting Group'],0,0,0,0,1,0,1,0,0,0
15240,Black/White,A702249,0.0,Dog,Diamond,['Pit Bull'],False,['Bully Breed'],0,0,0,0,0,0,0,0,1,0
15241,White/Tan,A702250,1.0,Dog,Gucci,['Pit Bull'],False,['Bully Breed'],0,0,0,0,0,0,0,0,1,0
15242,Brown,A702253,1.0,Dog,None,['Queensland Heeler'],False,['Herding Group'],0,0,0,1,0,0,0,0,0,0
15243,White/Gray,A702256,0.0,Dog,Hanna,['Shih Tzu'],False,['Toy Group'],0,0,0,0,0,0,0,1,0,0
15244,Apricot,A702276,1.0,Dog,None,['Miniature Poodle'],False,['Non-Sporting Group'],0,0,0,0,1,0,1,0,0,0
15245,White/Black,A702264,0.0,Dog,Frankie,"['Yorkshire Terrier', 'Chihuahua Shorthair']",True,['Toy Group'],0,0,0,0,0,0,0,1,0,0
15246,Black/White,A656563,1.0,Dog,Spot,['American Bulldog'],False,['Bully Breed'],0,0,0,0,0,0,0,0,1,0
15247,Black/White,A702263,1.0,Dog,Spotty,['Boxer'],False,['Working Group'],0,1,0,0,0,0,0,0,0,0
15248,Tan/White,A702272,0.0,Dog,Mia,['Chihuahua Shorthair'],False,['Toy Group'],0,0,0,0,0,0,0,1,0,0
15249,Brown Brindle,A702275,0.0,Dog,None,['Mastiff'],False,['Working Group'],0,1,0,0,0,0,0,0,0,0
15250,Black/White,A702279,0.0,Dog,Lulu,['Labrador Retriever'],False,['Sporting Group'],0,0,0,0,1,0,0,0,0,0
15251,Black/White,A702280,1.0,Dog,Ace,['Labrador Retriever'],False,['Sporting Group'],0,0,0,0,1,0,0,0,0,0
15252,Tan,A702281,1.0,Dog,Charlie,['Cairn Terrier'],False,['Terrier Group'],0,0,1,0,0,0,0,0,0,0
15253,Tan,A590019,0.0,Dog,Daisy,"['German Shepherd', 'Akita']",True,"['Herding Group', 'Working Group']",0,1,0,1,0,0,0,0,0,0
15254,Black/White,A702284,0.0,Dog,None,['Shih Tzu'],False,['Toy Group'],0,0,0,0,0,0,0,1,0,0
15255,Brown/White,A554047,1.0,Dog,Mega,['Pit Bull'],False,['Bully Breed'],0,0,0,0,0,0,0,0,1,0
15256,Black/White,A702292,1.0,Dog,Oreo,['Labrador Retriever'],False,['Sporting Group'],0,0,0,0,1,0,0,0,0,0
15257,Fawn/White,A702298,1.0,Dog,Ronnie,['Pit Bull'],False,['Bully Breed'],0,0,0,0,0,0,0,0,1,0
15258,White,A702297,0.0,Dog,None,['Miniature Schnauzer'],False,['Terrier Group'],0,0,1,0,0,0,0,0,0,0
15259,White/Tan,A702302,0.0,Dog,Lilly,"['Chihuahua Shorthair', 'Dachshund']",True,"['Hound Group', 'Toy Group']",0,0,0,0,0,1,0,1,0,1
15260,Black/White,A702309,,Dog,None,['Border Collie'],False,['Herding Group'],0,0,0,1,0,0,0,0,0,0
15261,White/Chocolate,A702310,1.0,Dog,Rocky,['Pit Bull'],False,['Bully Breed'],0,0,0,0,0,0,0,0,1,0
15262,Tan/White,A702316,1.0,Dog,Riley,"['Papillon', 'Chihuahua Shorthair']",True,['Toy Group'],0,0,0,0,0,0,0,1,0,0
15263,White,A702322,1.0,Dog,Lobo,['Siberian Husky'],False,['Working Group'],0,1,0,0,0,0,0,0,0,0
15264,Brown/White,A702324,0.0,Dog,Bindi,['Black Mouth Cur'],False,[nan],0,0,0,0,0,0,0,0,0,0
15265,Black,A702327,1.0,Dog,None,"['Labrador Retriever', 'Pit Bull']",True,"['Bully Breed', 'Sporting Group']",0,0,0,0,1,0,0,0,1,0
15266,White/Black,A655710,1.0,Dog,Pasqualli,['Catahoula'],False,['FSS'],1,0,0,0,0,0,0,0,0,0
15267,Buff,A702341,1.0,Dog,None,['Chihuahua Shorthair'],False,['Toy Group'],0,0,0,0,0,0,0,1,0,0
15268,White,A539388,0.0,Dog,Chloe,['Pit Bull'],False,['Bully Breed'],0,0,0,0,0,0,0,0,1,0
15269,Tan/White,A702338,1.0,Dog,Sparks,"['Basenji', 'Chihuahua Shorthair']",True,"['Hound Group', 'Toy Group']",0,0,0,0,0,1,0,1,0,1
15270,White/Brown,A702339,1.0,Dog,Ayo,['American Bulldog'],False,['Bully Breed'],0,0,0,0,0,0,0,0,1,0
15271,Sable/White,A702342,0.0,Dog,Bailey,['German Shepherd'],False,['Herding Group'],0,0,0,1,0,0,0,0,0,0
15272,White/Red,A702343,1.0,Dog,Kergy,['Cardigan Welsh Corgi'],False,['Terrier Group'],0,0,1,0,0,0,0,0,0,0
15273,Black,A702345,0.0,Dog,Gracie,['Border Collie'],False,['Herding Group'],0,0,0,1,0,0,0,0,0,0
15274,Black,A702348,0.0,Dog,Martie,['Labrador Retriever'],False,['Sporting Group'],0,0,0,0,1,0,0,0,0,0
15275,Black,A702347,0.0,Dog,Suzie,['Labrador Retriever'],False,['Sporting Group'],0,0,0,0,1,0,0,0,0,0
15276,Black/White,A702350,0.0,Dog,Ellie,['Border Collie'],False,['Herding Group'],0,0,0,1,0,0,0,0,0,0
15277,Black/White,A702349,1.0,Dog,Theodore,['Labrador Retriever'],False,['Sporting Group'],0,0,0,0,1,0,0,0,0,0
15278,Black/White,A641941,1.0,Dog,Bo,['Labrador Retriever'],False,['Sporting Group'],0,0,0,0,1,0,0,0,0,0
15279,Brown/Tan,A702359,0.0,Dog,Prim,"['Pit Bull', 'Doberman Pinsch']",True,"['Bully Breed', 'Working Group']",0,1,0,0,0,0,0,0,1,0
15280,Tan/White,A702363,0.0,Dog,Naomi,['American Pit Bull Terrier'],False,['Bully Breed'],0,0,0,0,0,0,0,0,1,0
15281,White/Black,A702370,1.0,Dog,Beamer,['Rat Terrier'],False,['Terrier Group'],0,0,1,0,0,0,0,0,0,0
15282,White/Blue,A702372,1.0,Dog,Tank,['Pit Bull'],False,['Bully Breed'],0,0,0,0,0,0,0,0,1,0
15283,Brown/White,A702374,1.0,Dog,King,"['American Pit Bull Terrier', 'Pit Bull']",True,['Bully Breed'],0,0,0,0,0,0,0,0,1,0
15284,Brown Brindle/White,A702373,1.0,Dog,Mane,['Pit Bull'],False,['Bully Breed'],0,0,0,0,0,0,0,0,1,0
15285,White/Black,A702376,0.0,Dog,Chica,['Japanese Chin'],False,['Toy Group'],0,0,0,0,0,0,0,1,0,0
15286,White,A702384,1.0,Dog,Bonny,['Bichon Frise'],False,['Non-Sporting Group'],0,0,0,0,1,0,1,0,0,0
15287,Brown/White,A702388,1.0,Dog,Blaise,['Silky Terrier'],False,['Toy Group'],0,0,0,0,0,0,0,1,0,0
15288,Blue Tick,A702393,0.0,Dog,Roxy,['Queensland Heeler'],False,['Herding Group'],0,0,0,1,0,0,0,0,0,0
15289,Brown,A702400,1.0,Dog,Charlie,"['Chihuahua Shorthair', 'Dachshund']",True,"['Hound Group', 'Toy Group']",0,0,0,0,0,1,0,1,0,1
15290,Cream,A702404,1.0,Dog,Tiny,['Scottish Terrier'],False,['Terrier Group'],0,0,1,0,0,0,0,0,0,0
15291,Black/Brown,A702412,0.0,Dog,Uschi,['German Shepherd'],False,['Herding Group'],0,0,0,1,0,0,0,0,0,0
15292,White/Red,A601403,1.0,Dog,Jw,['Pointer'],False,['Sporting Group'],0,0,0,0,1,0,0,0,0,0
15293,Brown Merle,A702418,1.0,Dog,Emmett,['Chihuahua Shorthair'],False,['Toy Group'],0,0,0,0,0,0,0,1,0,0
15294,Brown Merle,A702417,1.0,Dog,Jax,['Chihuahua Shorthair'],False,['Toy Group'],0,0,0,0,0,0,0,1,0,0
15295,Blue Merle,A702416,0.0,Dog,Roxie,['Chihuahua Shorthair'],False,['Toy Group'],0,0,0,0,0,0,0,1,0,0
15296,Blue Merle,A702401,0.0,Dog,Blue,['Australian Cattle Dog'],False,['Herding Group'],0,0,0,1,0,0,0,0,0,0
15297,Red/White,A702424,0.0,Dog,Josie,['Chihuahua Shorthair'],False,['Toy Group'],0,0,0,0,0,0,0,1,0,0
15298,White,A702427,0.0,Dog,None,['Great Pyrenees'],False,['Working Group'],0,1,0,0,0,0,0,0,0,0
15299,Tan/White,A702428,1.0,Dog,Sammy,['Chihuahua Shorthair'],False,['Toy Group'],0,0,0,0,0,0,0,1,0,0
15300,Blue Tick,A702429,0.0,Dog,Rayne,['Queensland Heeler'],False,['Herding Group'],0,0,0,1,0,0,0,0,0,0
15301,Brown/Tan,A702431,1.0,Dog,None,['Doberman Pinsch'],False,['Working Group'],0,1,0,0,0,0,0,0,0,0
15302,Brown,A702430,1.0,Dog,Tony,['Chihuahua Shorthair'],False,['Toy Group'],0,0,0,0,0,0,0,1,0,0
15303,Brown Brindle/White,A702432,0.0,Dog,Darla,['Boxer'],False,['Working Group'],0,1,0,0,0,0,0,0,0,0
15304,Black Brindle,A603619,1.0,Dog,Oso,['Labrador Retriever'],False,['Sporting Group'],0,0,0,0,1,0,0,0,0,0
15305,Brown Brindle/White,A603620,1.0,Dog,Gordo,['Australian Shepherd'],False,['Herding Group'],0,0,0,1,0,0,0,0,0,0
15306,Tan/White,A702450,0.0,Dog,Jamie,['Black Mouth Cur'],False,[nan],0,0,0,0,0,0,0,0,0,0
15307,White,A702451,0.0,Dog,Annabelle,['Siberian Husky'],False,['Working Group'],0,1,0,0,0,0,0,0,0,0
15308,White/Brown,A702453,0.0,Dog,Aubry,['Australian Cattle Dog'],False,['Herding Group'],0,0,0,1,0,0,0,0,0,0
15309,Black/White,A702456,0.0,Dog,Cookie,['Border Collie'],False,['Herding Group'],0,0,0,1,0,0,0,0,0,0
15310,Brown Brindle/White,A702460,0.0,Dog,Rainbow,['Boxer'],False,['Working Group'],0,1,0,0,0,0,0,0,0,0
15311,Red/White,A702461,0.0,Dog,Lilly,['Pit Bull'],False,['Bully Breed'],0,0,0,0,0,0,0,0,1,0
15312,White/Tan,A702462,0.0,Dog,Pinta,['Australian Shepherd'],False,['Herding Group'],0,0,0,1,0,0,0,0,0,0
15313,Brown Brindle/White,A702463,0.0,Dog,Juanito,"['Labrador Retriever', 'Plott Hound']",True,"['Hound Group', 'Sporting Group']",0,0,0,0,1,1,0,0,0,1
15314,White/Brown,A702464,0.0,Dog,Bella,['Great Pyrenees'],False,['Working Group'],0,1,0,0,0,0,0,0,0,0
15315,White,A702466,1.0,Dog,Direwolf,"['German Shepherd', 'Labrador Retriever']",True,"['Herding Group', 'Sporting Group']",0,0,0,1,1,0,0,0,0,0
15316,Red,A702472,1.0,Dog,Max,['Golden Retriever'],False,['Sporting Group'],0,0,0,0,1,0,0,0,0,0
15317,Brown Brindle/White,A702471,0.0,Dog,Simona,"['American Pit Bull Terrier', 'Labrador Retriever']",True,"['Bully Breed', 'Sporting Group']",0,0,0,0,1,0,0,0,1,0
15318,Tricolor,A701123,1.0,Dog,Clyde,['Whippet'],False,['Hound Group'],0,0,0,0,0,1,0,0,0,1
15319,Tricolor,A702475,0.0,Dog,Holly,['Rat Terrier'],False,['Terrier Group'],0,0,1,0,0,0,0,0,0,0
15320,Brown/Black,A702325,0.0,Dog,Nile,['German Shepherd'],False,['Herding Group'],0,0,0,1,0,0,0,0,0,0
15321,Red/White,A702482,1.0,Dog,Cosmo,"['Basenji', 'Australian Cattle Dog']",True,"['Herding Group', 'Hound Group']",0,0,0,1,0,1,0,0,0,1
15322,Blue/White,A702478,0.0,Dog,None,['Pit Bull'],False,['Bully Breed'],0,0,0,0,0,0,0,0,1,0
15323,Black/White,A702480,0.0,Dog,Oreo,['Boston Terrier'],False,['Non-Sporting Group'],0,0,0,0,1,0,1,0,0,0
15324,Brown/White,A702481,0.0,Dog,Winnie,['Australian Shepherd'],False,['Herding Group'],0,0,0,1,0,0,0,0,0,0
15325,Red,A702494,1.0,Dog,Trey,['Labrador Retriever'],False,['Sporting Group'],0,0,0,0,1,0,0,0,0,0
15326,Red,A702495,0.0,Dog,Tish,['Pit Bull'],False,['Bully Breed'],0,0,0,0,0,0,0,0,1,0
15327,Black Brindle/White,A702486,1.0,Dog,Hennesy,['Pit Bull'],False,['Bully Breed'],0,0,0,0,0,0,0,0,1,0
15328,Red/Black,A702490,0.0,Dog,Scarlet,['Australian Kelpie'],False,['Working Group'],0,1,0,0,0,0,0,0,0,0
15329,Tan,A702487,0.0,Dog,Dolly,['Chihuahua Shorthair'],False,['Toy Group'],0,0,0,0,0,0,0,1,0,0
15330,Black,A702491,0.0,Dog,Nina,['German Shepherd'],False,['Herding Group'],0,0,0,1,0,0,0,0,0,0
15331,Black/White,A702496,1.0,Dog,Murphy,['Basset Hound'],False,['Hound Group'],0,0,0,0,0,1,0,0,0,1
15332,Brown,A702500,1.0,Dog,Lucky,['Chihuahua Longhair'],False,['Toy Group'],0,0,0,0,0,0,0,1,0,0
15333,Tan/White,A634176,0.0,Dog,Daisy,"['Labrador Retriever', 'Beagle']",True,"['Hound Group', 'Sporting Group']",0,0,0,0,1,1,0,0,0,1
15334,Silver/White,A702497,0.0,Dog,Roxie,"['Dachshund Longhair', 'Miniature Schnauzer']",True,"['Hound Group', 'Terrier Group']",0,0,1,0,0,1,0,0,0,1
15335,Red/White,A702498,1.0,Dog,Taco,"['Dachshund Longhair', 'Miniature Schnauzer']",True,"['Hound Group', 'Terrier Group']",0,0,1,0,0,1,0,0,0,1
15336,Blue/White,A702499,1.0,Dog,Negro,['American Bulldog'],False,['Bully Breed'],0,0,0,0,0,0,0,0,1,0
15337,White,A702237,1.0,Dog,Liam,['Miniature Poodle'],False,['Non-Sporting Group'],0,0,0,0,1,0,1,0,0,0
15338,White,A702238,1.0,Dog,Figaro,['Miniature Poodle'],False,['Non-Sporting Group'],0,0,0,0,1,0,1,0,0,0
15339,Tan/White,A702501,0.0,Dog,Phat Phat,"['Pit Bull', 'Boxer']",True,"['Bully Breed', 'Working Group']",0,1,0,0,0,0,0,0,1,0
15340,Tan/White,A627967,1.0,Dog,Demon Dansby,['Pit Bull'],False,['Bully Breed'],0,0,0,0,0,0,0,0,1,0
15341,White,A702509,1.0,Dog,None,['Great Pyrenees'],False,['Working Group'],0,1,0,0,0,0,0,0,0,0
15342,Black,A702507,0.0,Dog,Carmen,['Labrador Retriever'],False,['Sporting Group'],0,0,0,0,1,0,0,0,0,0
15343,Yellow,A702351,1.0,Dog,Spike,['Labrador Retriever'],False,['Sporting Group'],0,0,0,0,1,0,0,0,0,0
15344,Black/Brown,A702511,0.0,Dog,Mika,['Rottweiler'],False,['Working Group'],0,1,0,0,0,0,0,0,0,0
15345,Black,A702518,1.0,Dog,Racco,"['Labrador Retriever', 'Beagle']",True,"['Hound Group', 'Sporting Group']",0,0,0,0,1,1,0,0,0,1
15346,Brown/White,A702519,1.0,Dog,Brownie,['Pit Bull'],False,['Bully Breed'],0,0,0,0,0,0,0,0,1,0
15347,Brown/White,A702520,0.0,Dog,Lucy,['Pit Bull'],False,['Bully Breed'],0,0,0,0,0,0,0,0,1,0
15348,Black Brindle/White,A702522,1.0,Dog,Beast,['Pit Bull'],False,['Bully Breed'],0,0,0,0,0,0,0,0,1,0
15349,Sable,A702528,1.0,Dog,Shadow,"['Black Mouth Cur', 'German Shepherd']",True,['Herding Group'],0,0,0,1,0,0,0,0,0,0
15350,Black Brindle/White,A702533,0.0,Dog,Lily,['Pit Bull'],False,['Bully Breed'],0,0,0,0,0,0,0,0,1,0
15351,Tricolor,A702543,0.0,Dog,Lacey,['Chihuahua Longhair'],False,['Toy Group'],0,0,0,0,0,0,0,1,0,0
15352,Brown/Black,A702544,0.0,Dog,Mocha,"['Beagle', 'Black Mouth Cur']",True,['Hound Group'],0,0,0,0,0,1,0,0,0,1
15353,Brown,A702546,1.0,Dog,Mack,['Chihuahua Shorthair'],False,['Toy Group'],0,0,0,0,0,0,0,1,0,0
15354,Tan,A702550,0.0,Dog,Willow,['Chihuahua Shorthair'],False,['Toy Group'],0,0,0,0,0,0,0,1,0,0
15355,Brown,A702547,0.0,Dog,None,['Chihuahua Shorthair'],False,['Toy Group'],0,0,0,0,0,0,0,1,0,0
15356,Tan/White,A702545,0.0,Dog,Zoey,['Chihuahua Shorthair'],False,['Toy Group'],0,0,0,0,0,0,0,1,0,0
15357,Red,A702548,1.0,Dog,Dozer,['Chihuahua Shorthair'],False,['Toy Group'],0,0,0,0,0,0,0,1,0,0
15358,Tricolor,A702555,0.0,Dog,None,['Australian Shepherd'],False,['Herding Group'],0,0,0,1,0,0,0,0,0,0
15359,Brown Merle/White,A702554,0.0,Dog,None,['Australian Shepherd'],False,['Herding Group'],0,0,0,1,0,0,0,0,0,0
15360,White/Tan,A702553,0.0,Dog,None,['Australian Shepherd'],False,['Herding Group'],0,0,0,1,0,0,0,0,0,0
15361,Black/Black Brindle,A647859,1.0,Dog,Gazu,['Dachshund'],False,['Hound Group'],0,0,0,0,0,1,0,0,0,1
15362,Red/White,A702556,0.0,Dog,Sandy,['Boxer'],False,['Working Group'],0,1,0,0,0,0,0,0,0,0
15363,White/Black,A702558,1.0,Dog,Rico,"['Border Collie', 'Australian Cattle Dog']",True,['Herding Group'],0,0,0,1,0,0,0,0,0,0
15364,White/Black,A487013,1.0,Dog,Mystical,"['Boxer', 'Pit Bull']",True,"['Bully Breed', 'Working Group']",0,1,0,0,0,0,0,0,1,0
15365,Brown,A702568,0.0,Dog,Maypearl,['Dachshund'],False,['Hound Group'],0,0,0,0,0,1,0,0,0,1
15366,Tricolor,A702569,1.0,Dog,Prof. Jax,"['Australian Cattle Dog', 'Pit Bull']",True,"['Bully Breed', 'Herding Group']",0,0,0,1,0,0,0,0,1,0
15367,Brown/Black,A702570,1.0,Dog,None,['Belgian Malinois'],False,['Herding Group'],0,0,0,1,0,0,0,0,0,0
15368,Black/Brown,A702571,1.0,Dog,Ranger,['Chihuahua Longhair'],False,['Toy Group'],0,0,0,0,0,0,0,1,0,0
15369,Brown/White,A702574,0.0,Dog,Macie,['Labrador Retriever'],False,['Sporting Group'],0,0,0,0,1,0,0,0,0,0
15370,Brown/White,A702577,1.0,Dog,Sunny,"['Australian Cattle Dog', 'Labrador Retriever']",True,"['Herding Group', 'Sporting Group']",0,0,0,1,1,0,0,0,0,0
15371,Black/White,A702578,1.0,Dog,River,['Australian Cattle Dog'],False,['Herding Group'],0,0,0,1,0,0,0,0,0,0
15372,Tan/White,A702579,0.0,Dog,Star,['Pit Bull'],False,['Bully Breed'],0,0,0,0,0,0,0,0,1,0
15373,Tricolor,A702580,1.0,Dog,Baron,['Australian Shepherd'],False,['Herding Group'],0,0,0,1,0,0,0,0,0,0
15374,Brown/White,A702581,0.0,Dog,Amber,['Pit Bull'],False,['Bully Breed'],0,0,0,0,0,0,0,0,1,0
15375,Fawn,A702586,0.0,Dog,Tallulah,['Pit Bull'],False,['Bully Breed'],0,0,0,0,0,0,0,0,1,0
15376,Black/White,A702590,0.0,Dog,Negra,['Pit Bull'],False,['Bully Breed'],0,0,0,0,0,0,0,0,1,0
15377,Blue Merle,A702591,1.0,Dog,Whiskey,['Catahoula'],False,['FSS'],1,0,0,0,0,0,0,0,0,0
15378,White/Brown,A702592,0.0,Dog,Skylar,['Miniature Poodle'],False,['Non-Sporting Group'],0,0,0,0,1,0,1,0,0,0
15379,Brown/White,A702593,0.0,Dog,None,['Queensland Heeler'],False,['Herding Group'],0,0,0,1,0,0,0,0,0,0
15380,Black/White,A702600,1.0,Dog,Mr. Hunter,['Labrador Retriever'],False,['Sporting Group'],0,0,0,0,1,0,0,0,0,0
15381,Yellow/White,A702599,1.0,Dog,Sawyer,['Labrador Retriever'],False,['Sporting Group'],0,0,0,0,1,0,0,0,0,0
15382,White/Tan,A629596,1.0,Dog,Shakespeare,['Pit Bull'],False,['Bully Breed'],0,0,0,0,0,0,0,0,1,0
15383,White,A702603,1.0,Dog,Snoopy,['Miniature Poodle'],False,['Non-Sporting Group'],0,0,0,0,1,0,1,0,0,0
15384,Black/Tan,A702604,1.0,Dog,Peanut,['Chihuahua Shorthair'],False,['Toy Group'],0,0,0,0,0,0,0,1,0,0
15385,Black/Brown,A702605,1.0,Dog,007,['Jack Russell Terrier'],False,['Terrier Group'],0,0,1,0,0,0,0,0,0,0
15386,Brown,A702606,1.0,Dog,Latte,"['Chihuahua Shorthair', 'Rat Terrier']",True,"['Terrier Group', 'Toy Group']",0,0,1,0,0,0,0,1,0,0
15387,Black/Tan,A702607,1.0,Dog,Maxie,"['Black', 'Tan Hound']",True,['Working Group'],0,1,0,0,0,0,0,0,0,0
15388,White,A702610,1.0,Dog,Jordan,['Pit Bull'],False,['Bully Breed'],0,0,0,0,0,0,0,0,1,0
15389,White/Tan,A702614,0.0,Dog,Athena,['Anatol Shepherd'],False,['Working Group'],0,1,0,0,0,0,0,0,0,0
15390,Black/White,A702633,1.0,Dog,None,['Labrador Retriever'],False,['Sporting Group'],0,0,0,0,1,0,0,0,0,0
15391,Black/Gray,A702621,0.0,Dog,Stella,['German Shepherd'],False,['Herding Group'],0,0,0,1,0,0,0,0,0,0
15392,Black/White,A702632,1.0,Dog,None,['Labrador Retriever'],False,['Sporting Group'],0,0,0,0,1,0,0,0,0,0
15393,Red/Black,A702622,1.0,Dog,Charlie,['German Shepherd'],False,['Herding Group'],0,0,0,1,0,0,0,0,0,0
15394,Brown,A702619,1.0,Dog,None,['Chihuahua Shorthair'],False,['Toy Group'],0,0,0,0,0,0,0,1,0,0
15395,White,A702625,0.0,Dog,Delilah,['Great Pyrenees'],False,['Working Group'],0,1,0,0,0,0,0,0,0,0
15396,Tricolor,A702629,0.0,Dog,Poppy,['Australian Cattle Dog'],False,['Herding Group'],0,0,0,1,0,0,0,0,0,0
15397,Blue/White,A702642,1.0,Dog,Trigger,"['Blue Lacy', 'Pit Bull']",True,['Bully Breed'],0,0,0,0,0,0,0,0,1,0
15398,Yellow,A702643,1.0,Dog,Buddy,['Labrador Retriever'],False,['Sporting Group'],0,0,0,0,1,0,0,0,0,0
15399,White,A702652,0.0,Dog,Mitsy Bitsy,['Maltese'],False,['Toy Group'],0,0,0,0,0,0,0,1,0,0
15400,Brown/White,A702653,1.0,Dog,Rocky,['Boxer'],False,['Working Group'],0,1,0,0,0,0,0,0,0,0
15401,Brown Merle,A702673,1.0,Dog,Rocko,['Australian Cattle Dog'],False,['Herding Group'],0,0,0,1,0,0,0,0,0,0
15402,Tricolor,A702672,0.0,Dog,Cinnamon,['Australian Cattle Dog'],False,['Herding Group'],0,0,0,1,0,0,0,0,0,0
15403,Tricolor,A702676,0.0,Dog,Sage,['Australian Cattle Dog'],False,['Herding Group'],0,0,0,1,0,0,0,0,0,0
15404,Tricolor,A702674,1.0,Dog,Fennel,['Australian Cattle Dog'],False,['Herding Group'],0,0,0,1,0,0,0,0,0,0
15405,Tricolor,A702675,0.0,Dog,Rosemary,['Australian Cattle Dog'],False,['Herding Group'],0,0,0,1,0,0,0,0,0,0
15406,Tricolor,A702671,0.0,Dog,Basil,['Australian Cattle Dog'],False,['Herding Group'],0,0,0,1,0,0,0,0,0,0
15407,White/Tan,A702563,0.0,Dog,Klo Dog,"['Chihuahua Shorthair', 'Rat Terrier']",True,"['Terrier Group', 'Toy Group']",0,0,1,0,0,0,0,1,0,0
15408,Red/Black,A702695,0.0,Dog,Caney,['German Shepherd'],False,['Herding Group'],0,0,0,1,0,0,0,0,0,0
15409,Chocolate/Brown,A702701,0.0,Dog,Pepper,['Miniature Pinscher'],False,['Toy Group'],0,0,0,0,0,0,0,1,0,0
15410,Cream/White,A702706,1.0,Dog,Spanky,['Siberian Husky'],False,['Working Group'],0,1,0,0,0,0,0,0,0,0
15411,Cream/White,A702707,1.0,Dog,Kane,['Siberian Husky'],False,['Working Group'],0,1,0,0,0,0,0,0,0,0
15412,Black/White,A702708,1.0,Dog,Cabron,['Siberian Husky'],False,['Working Group'],0,1,0,0,0,0,0,0,0,0
15413,Brown Brindle/White,A702705,0.0,Dog,Adrianna,['Pit Bull'],False,['Bully Breed'],0,0,0,0,0,0,0,0,1,0
15414,Tan/White,A702722,0.0,Dog,Poppy,['Chihuahua Shorthair'],False,['Toy Group'],0,0,0,0,0,0,0,1,0,0
15415,Black/Tan,A702723,1.0,Dog,Will,['Beauceron'],False,['Herding Group'],0,0,0,1,0,0,0,0,0,0
15416,Tan/White,A702724,0.0,Dog,Quennie,['Basenji'],False,['Hound Group'],0,0,0,0,0,1,0,0,0,1
